title,author,categoryId,num_purchases,courseRating,quizRating,instructorRating,contentRating,satisfaction
User-centric modular intranet,Rebecca Sanchez,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,3.0,,,,,
User-centric motivating intranet,Anna Thornton,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,2.0,2.0,5.0,1.0,3.0
User-centric motivating system engine,Nicole Carter,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,2.0,3.0,1.0,4.0,5.0
User-centric multi-state application,Justin Martinez,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
User-centric multi-tasking approach,Sharon Hunter,2b41facd-f492-4805-b67a-58b607510045,4.0,3.0,4.0,5.0,2.0,3.0
User-centric multi-tasking capability,Barry Brooks,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
User-centric multimedia conglomeration,Andrew Sanchez,916d0c63-7b5f-42da-8a0a-0dd2ae870662,3.0,2.0,3.0,4.0,2.5,4.5
User-centric multimedia core,Kirk Foster,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
User-centric needs-based access,Kathleen Ortiz,2b41facd-f492-4805-b67a-58b607510045,1.0,4.333333333333333,2.3333333333333335,5.0,3.0,4.333333333333333
User-centric needs-based circuit,Rachel Norman,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,1.0,4.0,4.0,5.0,2.0
User-centric needs-based flexibility,Mr. Adam Hicks Jr.,2b41facd-f492-4805-b67a-58b607510045,1.0,2.0,5.0,1.5,2.5,3.0
User-centric needs-based implementation,Michelle Gonzalez,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
User-centric needs-based utilization,Meagan Bailey,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,4.0,5.0,5.0,1.0,4.0
User-centric neutral core,Laura Campbell,2b41facd-f492-4805-b67a-58b607510045,1.0,3.0,3.0,1.0,4.5,4.0
User-centric neutral open architecture,Joseph Luna,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,,,,,
User-centric next generation circuit,Carrie Stewart MD,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,3.3333333333333335,2.6666666666666665,3.0,1.6666666666666667,3.3333333333333335
User-centric next generation intranet,Christopher Stewart,2b41facd-f492-4805-b67a-58b607510045,2.0,,,,,
User-centric next generation monitoring,Tracey Payne,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,,,,,
User-centric next generation open system,Amy Sutton,2b41facd-f492-4805-b67a-58b607510045,2.0,,,,,
User-centric non-volatile support,Tara Stevens,2b41facd-f492-4805-b67a-58b607510045,,4.0,3.0,5.0,4.0,1.0
User-centric object-oriented moratorium,Amy Lee,e67e65d7-0936-43d5-bb1b-721c832eac03,,3.0,2.5,2.5,2.5,3.0
User-centric object-oriented portal,Julie Mitchell,2b41facd-f492-4805-b67a-58b607510045,,4.0,1.0,5.0,1.0,5.0
User-centric object-oriented product,Lisa Lewis,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,2.5,2.0,1.5,4.5,2.5
User-centric optimal neural-net,Barbara Chavez,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,2.0,4.0,1.0,5.0,1.0
User-centric optimizing archive,Jordan West,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.0,1.0,1.0,2.0,3.0
User-centric optimizing collaboration,Chris Alvarez,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,5.0,2.0,5.0,3.0,3.0
User-centric optimizing groupware,Brian Long,e67e65d7-0936-43d5-bb1b-721c832eac03,,3.0,1.0,4.0,3.0,1.0
User-centric optimizing instruction set,Michael Thompson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,5.0,2.0,1.0,3.0,4.0
User-centric radical strategy,Jason Sanchez,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
User-centric radical support,Lisa Larsen,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
User-centric real-time groupware,Valerie Bush,e67e65d7-0936-43d5-bb1b-721c832eac03,3.0,4.0,3.3333333333333335,3.3333333333333335,3.0,2.6666666666666665
User-centric reciprocal encoding,Mathew Lane,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,,,,,
User-centric reciprocal neural-net,Melissa Washington,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,3.0,,,,,
User-centric reciprocal service-desk,Pamela Middleton,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,5.0,2.0,1.0,2.0,5.0
User-centric reciprocal strategy,Michael Petersen,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,4.0,5.0,3.0,5.0,2.0
User-centric reciprocal superstructure,Katrina Allen,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,1.0,3.6666666666666665,2.0,2.0,3.3333333333333335
User-centric regional capacity,Kevin Miller,2b41facd-f492-4805-b67a-58b607510045,,2.0,4.0,4.0,5.0,1.0
User-centric regional concept,Nicole Duncan,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
User-centric regional structure,Kimberly Dudley,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,1.0,1.0,1.0,4.0,3.0
User-centric responsive projection,Sean Jones,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,1.0,3.0,4.0,2.0,1.0
User-centric scalable concept,David Gaines,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,5.0,5.0,2.0,3.0,2.0
User-centric scalable migration,Derrick Morales,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,3.0,1.0,5.0,4.0,4.0
User-centric scalable solution,Ruth Acosta,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
User-centric secondary budgetary management,Cory Morris,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,5.0,1.0,1.0,4.0,1.0
User-centric secondary help-desk,Sarah Castro,e67e65d7-0936-43d5-bb1b-721c832eac03,,2.0,4.333333333333333,1.6666666666666667,3.6666666666666665,1.6666666666666667
User-centric secondary hub,Kristin Carter,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,2.0,4.0,1.0,2.0,1.0
User-centric secondary workforce,William Torres,e67e65d7-0936-43d5-bb1b-721c832eac03,,1.0,5.0,1.0,3.0,4.0
User-centric solution-oriented monitoring,Stacy Kim,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
User-centric solution-oriented neural-net,Gregory Mahoney,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,3.0,4.0,3.5,1.5,4.0
User-centric solution-oriented orchestration,Rebecca Kennedy,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,,,,,
User-centric solution-oriented software,Timothy Parks,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,3.0,5.0,2.0,5.0,2.0
User-centric solution-oriented system engine,Brandon Larson,2b41facd-f492-4805-b67a-58b607510045,,1.0,3.0,2.0,2.0,5.0
User-centric solution-oriented utilization,Mark Carrillo,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
User-centric stable capacity,Ashley Palmer,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,4.0,1.0,1.0,4.0,1.0
User-centric stable interface,Donna Estrada,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,4.0,2.3333333333333335,2.0,3.3333333333333335,3.0
User-centric static artificial intelligence,Mark Munoz,2b41facd-f492-4805-b67a-58b607510045,,3.0,4.5,3.0,4.0,2.5
User-centric static infrastructure,Leroy King,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,2.8,3.6,3.0,3.0,1.8
User-centric static instruction set,Charles Alvarez,2b41facd-f492-4805-b67a-58b607510045,3.0,,,,,
User-centric static productivity,Teresa Stone,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,3.3333333333333335,2.6666666666666665,1.6666666666666667,1.6666666666666667,3.3333333333333335
User-centric system-worthy benchmark,James Johnson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,2.0,4.0,5.0,2.0,3.0
User-centric system-worthy process improvement,Charles Stone,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,1.0,3.0,5.0,2.0,5.0
User-centric system-worthy support,Sean Meyer,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,,,,,
User-centric system-worthy website,Miss Jaclyn Flores,916d0c63-7b5f-42da-8a0a-0dd2ae870662,3.0,,,,,
User-centric systematic installation,Victoria Robinson,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,3.0,3.0,3.0,4.5,3.0
User-centric systemic migration,Bailey Hill,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,3.5,2.5,1.5,4.0,4.5
User-centric systemic synergy,Jeffrey Barnett,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,3.0,4.333333333333333,2.6666666666666665,1.3333333333333333,1.6666666666666667
User-centric tangible budgetary management,Ana Carter,2b41facd-f492-4805-b67a-58b607510045,,1.0,2.0,3.0,1.0,1.0
User-centric tangible complexity,Michael Black,2b41facd-f492-4805-b67a-58b607510045,1.0,2.5,3.5,3.0,2.5,1.0
User-centric tertiary solution,Amber Martinez,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,1.0,5.0,1.0,2.0,4.0
User-centric transitional help-desk,Raymond Baker,2b41facd-f492-4805-b67a-58b607510045,1.0,3.0,2.0,4.0,1.0,4.0
User-centric transitional instruction set,Ashley Camacho,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,,,,,
User-centric uniform groupware,Janet Thornton,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,3.5,5.0,3.0,4.0,3.0
User-centric uniform superstructure,James Freeman,2b41facd-f492-4805-b67a-58b607510045,2.0,,,,,
User-centric upward-trending ability,Hannah Hunt,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,,,,,
User-centric upward-trending methodology,Steven Rubio,e67e65d7-0936-43d5-bb1b-721c832eac03,,4.0,1.0,5.0,4.0,5.0
User-centric user-facing Graphic Interface,John Newton,2b41facd-f492-4805-b67a-58b607510045,,2.0,5.0,1.0,3.0,1.0
User-centric user-facing circuit,William Gonzalez,2b41facd-f492-4805-b67a-58b607510045,,2.5,3.5,3.5,2.5,2.5
User-centric user-facing definition,Michelle Garcia,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,3.5,2.0,3.0,2.0,4.0
User-centric user-facing superstructure,William Savage,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,4.0,5.0,5.0,1.0,3.0
User-centric user-facing synergy,Thomas Torres,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,5.0,3.0,5.0,1.0,1.0
User-centric user-facing utilization,Michael Lucas,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,5.0,3.0,1.0,2.0,2.0
User-centric value-added application,David Rogers,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,,,,,
User-centric value-added utilization,Sean Barber,e67e65d7-0936-43d5-bb1b-721c832eac03,,5.0,3.0,4.0,5.0,3.0
User-centric web-enabled database,Emily Stout,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,3.5,2.5,2.5,3.0,1.0
User-centric web-enabled database,Spencer Huang,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,3.5,2.5,2.5,3.0,1.0
User-centric web-enabled synergy,Robert Johnson,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
User-centric well-modulated data-warehouse,Christopher Ramsey,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
User-centric well-modulated policy,Joshua Nelson,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,,,,,
User-centric zero administration paradigm,Katrina Lee,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,5.0,4.0,2.0,2.0,3.0
User-centric zero administration portal,Mariah Sanchez,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,3.0,1.0,2.0,2.0,4.0
User-centric zero administration strategy,Joseph Marquez,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,,,,,
User-centric zero tolerance budgetary management,Rhonda Pope,2b41facd-f492-4805-b67a-58b607510045,1.0,3.0,3.0,3.0,3.0,4.0
User-centric zero-defect access,Steven Brown,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,4.0,5.0,4.0,3.0,4.0
User-centric zero-defect knowledge user,Carlos Bautista,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,3.0,3.0,1.0,1.0,4.0
User-centric zero-defect monitoring,Kenneth Byrd,e67e65d7-0936-43d5-bb1b-721c832eac03,,3.0,2.0,4.5,4.0,1.0
User-centric zero-defect system engine,Joseph Mitchell,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,,,,,
User-friendly 24/7 application,Brandi Duran,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,5.0,1.0,1.0,1.0,1.0
User-friendly 24/7 methodology,Mrs. Carla Nelson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,5.0,3.0,1.0,5.0,5.0
User-friendly 24/7 product,Susan Ramsey,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,3.0,2.3333333333333335,4.666666666666667,4.333333333333333,3.3333333333333335,3.0
User-friendly 24hour framework,Tyler Wilkinson,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
User-friendly 3rdgeneration frame,Rachel Patterson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,3.5,3.0,3.5,2.0,3.5
User-friendly 3rdgeneration implementation,Wendy Evans,2b41facd-f492-4805-b67a-58b607510045,2.0,,,,,
User-friendly 3rdgeneration synergy,Rebecca Blankenship,2b41facd-f492-4805-b67a-58b607510045,2.0,,,,,
User-friendly 4thgeneration contingency,Alex Strickland,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,3.0,,,,,
User-friendly 4thgeneration help-desk,Michelle Castro,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,5.0,4.0,4.0,1.5,3.5
User-friendly 4thgeneration infrastructure,Dennis Campbell,e67e65d7-0936-43d5-bb1b-721c832eac03,,1.0,3.0,2.0,1.0,3.0
User-friendly 5thgeneration initiative,Jennifer Cohen,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,3.0,3.0,5.0,1.0,1.0
User-friendly 5thgeneration secured line,Patricia Gilmore,e67e65d7-0936-43d5-bb1b-721c832eac03,,2.5,3.0,4.0,4.0,4.0
User-friendly 5thgeneration utilization,Ashley Silva,2b41facd-f492-4805-b67a-58b607510045,1.0,3.5,2.5,3.0,2.5,2.0
User-friendly 6thgeneration architecture,Russell Lucero,2b41facd-f492-4805-b67a-58b607510045,,4.0,4.0,2.3333333333333335,3.6666666666666665,3.0
User-friendly 6thgeneration encoding,Anthony Winters,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
User-friendly 6thgeneration firmware,Kevin Thompson,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,,,,,
User-friendly 6thgeneration knowledge user,Eduardo Faulkner,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,1.0,4.0,5.0,3.0,2.0
User-friendly 6thgeneration parallelism,Kelly Sellers,916d0c63-7b5f-42da-8a0a-0dd2ae870662,3.0,2.0,1.0,3.0,2.0,1.0
User-friendly 6thgeneration secured line,Andrew Pittman,2b41facd-f492-4805-b67a-58b607510045,2.0,5.0,3.0,3.0,4.0,3.0
User-friendly actuating approach,Tracey Barrett,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
User-friendly actuating array,Lori Ferguson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,1.0,3.0,1.0,4.0,4.0
User-friendly actuating framework,Lance White,2b41facd-f492-4805-b67a-58b607510045,2.0,,,,,
User-friendly analyzing initiative,Susan Powers,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,3.0,5.0,4.0,5.0,3.0
User-friendly asymmetric benchmark,Dennis Stevenson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,3.0,3.0,1.0,5.0,4.0,2.0
User-friendly asymmetric collaboration,Wanda Cole,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,,,,,
User-friendly asymmetric conglomeration,Sarah Williams,e67e65d7-0936-43d5-bb1b-721c832eac03,,3.5,2.0,4.0,3.0,2.0
User-friendly asymmetric open architecture,Matthew Dickson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,1.0,4.0,3.0,5.0,4.0
User-friendly asymmetric productivity,Brian Lawson,2b41facd-f492-4805-b67a-58b607510045,,3.0,5.0,2.0,3.0,2.0
User-friendly asynchronous circuit,Thomas Zamora,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,2.5,2.75,2.25,4.0,3.25
User-friendly asynchronous model,Christopher Owens,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
User-friendly attitude-oriented frame,Brandon Smith,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
User-friendly attitude-oriented matrix,Emily Parker,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
User-friendly attitude-oriented project,Laurie Johnson,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,4.0,1.0,2.0,2.0,5.0
User-friendly background analyzer,William Ross,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
User-friendly background complexity,Jason Clark,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,4.0,2.0,4.0,5.0,2.0
User-friendly bandwidth-monitored analyzer,Kelly Yang,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,,,,,
User-friendly bandwidth-monitored archive,Bryan Brewer,2b41facd-f492-4805-b67a-58b607510045,,3.5,3.0,4.0,1.5,2.0
User-friendly bandwidth-monitored capacity,Sherry Watkins,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,5.0,2.0,3.0,1.0,3.0
User-friendly bandwidth-monitored concept,Sharon Fisher,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.0,5.0,2.0,1.0,2.0
User-friendly bandwidth-monitored forecast,Amanda Castillo,2b41facd-f492-4805-b67a-58b607510045,3.0,5.0,4.0,3.0,2.0,3.0
User-friendly bandwidth-monitored process improvement,Allison Smith,e67e65d7-0936-43d5-bb1b-721c832eac03,,4.5,2.0,3.5,3.5,3.5
User-friendly bi-directional hub,Brian Smith,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,4.0,2.0,2.3333333333333335,2.0,2.0
User-friendly bi-directional neural-net,Andrew Espinoza,2b41facd-f492-4805-b67a-58b607510045,1.0,1.6666666666666667,1.0,3.0,2.6666666666666665,3.0
User-friendly bi-directional software,Michael Sloan,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
User-friendly bifurcated model,Erin Malone,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,5.0,2.0,1.0,3.0,2.0
User-friendly bottom-line data-warehouse,Jessica Burgess,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,3.0,5.0,2.5,4.0,1.5
User-friendly bottom-line knowledgebase,Scott Brown,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,1.0,4.0,3.0,3.0,5.0
User-friendly bottom-line synergy,Connie Foster,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,5.0,1.0,3.0,1.0,3.0
User-friendly clear-thinking analyzer,Julie Simpson,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,1.0,2.0,3.0,2.0,3.0
User-friendly client-driven data-warehouse,Paula Jones,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,1.8,3.2,3.8,2.4,3.6
User-friendly client-driven data-warehouse,Robert Castillo,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,1.8,3.2,3.8,2.4,3.6
User-friendly client-driven open system,Ashley Murray,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,4.0,4.0,2.0,4.0,5.0
User-friendly client-driven paradigm,David Gray,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,5.0,4.0,4.0,2.0,1.0
User-friendly client-server application,David Russell,2b41facd-f492-4805-b67a-58b607510045,,4.5,3.5,3.5,2.0,3.0
User-friendly client-server leverage,Kristin Murillo,e67e65d7-0936-43d5-bb1b-721c832eac03,,5.0,3.0,3.0,5.0,3.0
User-friendly client-server portal,Ana Strong,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,4.0,3.0,5.0,5.0,4.0
User-friendly coherent alliance,Heidi Hansen,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,2.5,3.5,5.0,1.5,2.5
User-friendly coherent architecture,Patrick Flores,e67e65d7-0936-43d5-bb1b-721c832eac03,,5.0,5.0,1.0,3.0,5.0
User-friendly coherent concept,Kimberly Sheppard,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
User-friendly coherent installation,Taylor Shaffer,2b41facd-f492-4805-b67a-58b607510045,1.0,3.5,4.5,5.0,4.5,4.0
User-friendly cohesive Local Area Network,Michelle Robbins,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,5.0,2.0,1.0,4.0,4.0
User-friendly composite capacity,Michele Lee,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.0,3.0,1.0,4.0,2.0
User-friendly composite contingency,Sheila Chavez,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
User-friendly composite encoding,Tamara Harris,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,3.6666666666666665,2.6666666666666665,4.333333333333333,3.3333333333333335,1.3333333333333333
User-friendly content-based attitude,Brandi Mcbride,2b41facd-f492-4805-b67a-58b607510045,1.0,2.0,3.0,1.0,1.0,5.0
User-friendly content-based definition,Joe Ray,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,,,,,
User-friendly content-based installation,Courtney Hunter,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
User-friendly content-based product,Maria Scott,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
User-friendly context-sensitive moratorium,Jessica Webb,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,,,,,
User-friendly context-sensitive system engine,Ashley Suarez,2b41facd-f492-4805-b67a-58b607510045,1.0,4.0,2.0,4.5,4.0,3.0
User-friendly contextually-based contingency,Danielle Roberts,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,2.6666666666666665,4.0,4.666666666666667,2.3333333333333335,3.3333333333333335
User-friendly dedicated installation,Richard Cherry,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.5,2.0,3.0,2.0,1.0
User-friendly demand-driven interface,Robert Campbell,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,3.0,2.6,2.6,2.0,3.0
User-friendly demand-driven moratorium,Thomas Reid,2b41facd-f492-4805-b67a-58b607510045,2.0,,,,,
User-friendly didactic array,David Everett,e67e65d7-0936-43d5-bb1b-721c832eac03,,2.0,1.0,3.0,2.0,2.0
User-friendly didactic customer loyalty,Michael Bruce,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,3.0,1.0,3.0,1.0,4.0
User-friendly didactic installation,Michelle Burke,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,3.5,2.0,4.0,3.5,2.5
User-friendly didactic time-frame,Megan Henson,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,2.0,3.0,2.0,1.0,1.0
User-friendly discrete array,Eddie Oneill,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,4.0,1.0,5.0,5.0,5.0
User-friendly discrete challenge,Stanley Sullivan,2b41facd-f492-4805-b67a-58b607510045,2.0,5.0,1.0,3.0,4.0,3.0
User-friendly discrete frame,Jeffrey Crawford,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,3.6666666666666665,3.6666666666666665,3.3333333333333335,2.6666666666666665,3.0
User-friendly discrete installation,Maria Miller,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,2.3333333333333335,3.0,3.0,3.6666666666666665,2.6666666666666665
User-friendly discrete task-force,James Hill,2b41facd-f492-4805-b67a-58b607510045,1.0,5.0,3.0,2.0,3.0,4.0
User-friendly disintermediate access,Cheryl Lopez,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,5.0,5.0,1.0,3.0,3.0
User-friendly disintermediate model,Christina Rodriguez,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,4.0,4.0,5.0,2.0,3.0
User-friendly dynamic knowledge user,Matthew Collins,e67e65d7-0936-43d5-bb1b-721c832eac03,3.0,,,,,
User-friendly dynamic protocol,Erin White,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,3.0,3.6666666666666665,3.6666666666666665,2.0,1.3333333333333333
User-friendly eco-centric artificial intelligence,Charles Allen,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
User-friendly eco-centric intranet,Dorothy Walton,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,,,,,
User-friendly empowering conglomeration,Mr. James Perez,e67e65d7-0936-43d5-bb1b-721c832eac03,3.0,,,,,
User-friendly empowering encoding,Peter Hansen,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.5,2.5,4.5,4.0,3.5
User-friendly empowering framework,Timothy Walter,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,3.0,2.0,4.5,3.5,3.5
User-friendly encompassing emulation,Cassandra Buck,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,2.0,3.6666666666666665,3.3333333333333335,3.6666666666666665,2.3333333333333335
User-friendly encompassing intranet,Chloe Parker,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,4.5,4.0,3.5,2.0,3.5
User-friendly even-keeled flexibility,Ruben Padilla,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,,,,,
User-friendly even-keeled instruction set,Michael Moore,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
User-friendly executive emulation,Donald Chang,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.0,1.0,1.0,3.0,2.0
User-friendly executive standardization,Carlos Chavez,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,1.0,5.0,4.0,4.0,3.0
User-friendly explicit emulation,Joan Pennington,2b41facd-f492-4805-b67a-58b607510045,3.0,,,,,
User-friendly explicit interface,Shawn Smith,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,3.0,3.3333333333333335,3.0,3.0,3.0,2.6666666666666665
User-friendly explicit parallelism,Billy James,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
User-friendly exuding application,Debbie Wood,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,1.0,4.0,5.0,3.0,1.0
User-friendly exuding groupware,Kerry Lowe,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,2.0,5.0,2.0,4.0,3.0
User-friendly exuding methodology,Alejandro Ward,916d0c63-7b5f-42da-8a0a-0dd2ae870662,3.0,2.5,1.5,4.0,1.5,4.0
User-friendly fault-tolerant attitude,Amanda Nelson,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
User-friendly fault-tolerant leverage,David Vasquez,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,,,,,
User-friendly foreground application,Amber Tucker,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,2.3333333333333335,2.0,2.6666666666666665,3.3333333333333335,4.333333333333333
User-friendly foreground conglomeration,Timothy Wright,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,4.0,,,,,
